AuFIN_094	0	296134526	1
AuFIN_094	0	239501900	2
AuFIN_094	0	270471814	2
AuFIN_094	0	259691986	1
AuFIN_094	0	847030764587900929	1
AuFIN_094	0	88236889	1
AuFIN_094	0	1151970212239032320	1
AuFIN_094	0	836271611670036484	1
AuFIN_093	0	1319832283	2
AuFIN_093	0	1376485700179267586	1
AuFIN_093	0	989499751086415877	2
AuFIN_093	0	2229824098	1
AuFIN_093	0	1430146772366774280	2
AuFIN_093	0	1141269397375455235	1
AuFIN_093	0	1379164699804192771	1
AuFIN_093	0	1359582507214192647	1
AuFIN_093	0	756193462932807681	1
AuFIN_093	0	3099604144	1
AuFIN_125	0	315755187	2
AuFIN_125	0	2990722260	1
AuFIN_125	0	1512516079	2
AuFIN_125	0	1214907497133334529	2
AuFIN_125	0	861660392111648770	2
AuFIN_125	0	810078972985876481	2
AuFIN_125	0	55214803	2
AuFIN_037	0	2979043046	2
AuFIN_037	0	966564689177202688	2
AuFIN_037	0	1011119656588009472	1
AuFIN_037	0	3074962502	1
AuFIN_037	0	1119853169155112960	1
AuFIN_037	0	1314197292417605639	1
AuFIN_037	0	187142863	1
AuFIN_037	0	841211876776259585	1
AuFIN_001	0	388799598	2
AuFIN_001	0	613359204	2
AuFIN_001	0	373257377	1
AuFIN_001	0	395505160	2
AuFIN_001	0	338574743	2
AuFIN_001	0	325268167	1
AuFIN_001	0	712217980264947712	1
AuFIN_095	0	3112616929	2
AuFIN_095	0	2737236714	1
AuFIN_095	0	1481786138	1
AuFIN_095	0	2195188767	1
AuFIN_095	0	303645242	1
AuFIN_095	0	1065972931677827073	1
AuFIN_095	0	1449780097188306946	2
AuFIN_095	0	181906382	2
AuFIN_095	0	1308335184211849216	1
AuFIN_095	0	1139289637	1
AuFIN_129	0	2910690260	2
AuFIN_129	0	227944601	2
AuFIN_129	0	364425413	2
AuFIN_129	0	455895084	2
AuFIN_129	0	1351089031577284610	2
AuFIN_129	0	456546676	2
AuFIN_129	0	1244963822517071872	2
AuFIN_129	0	3235871559	2
AuFIN_129	0	709596380	2
AuFIN_129	0	2558314613	2
AuFIN_129	0	383112039	1
AuFIN_006	0	455895084	2
AuFIN_006	0	1244963822517071872	1
AuFIN_135	0	259372802	2
AuFIN_135	0	150578679	1
AuFIN_135	0	460210929	1
AuFIN_135	0	569792145	2
AuFIN_103	0	259372802	2
AuFIN_103	0	150578679	1
AuFIN_103	0	460210929	1
AuFIN_103	0	569792145	2
AuFIN_046	0	259372802	1
AuFIN_046	0	150578679	1
AuFIN_017	0	1222135873027936256	2
AuFIN_017	0	1225098268364955648	2
AuFIN_017	0	754706630114156544	1
AuFIN_017	0	703518397	1
AuFIN_017	0	3369416608	1
AuFIN_017	0	1238960191	1
AuFIN_042	0	129518457	2
AuFIN_042	0	45522292	2
AuFIN_042	0	722486044059398144	1
AuFIN_042	0	745198763552145409	1
AuFIN_042	0	43580047	1
AuFIN_013	0	259372802	1
AuFIN_013	0	931668301	1
AuFIN_013	0	745581936421257216	2
AuFIN_013	0	187142863	1
AuFIN_013	0	1314197292417605639	1
AuFIN_120	0	70425256	2
AuFIN_120	0	18185862	2
AuFIN_120	0	861412933	2
AuFIN_120	0	1036220551143059456	2
AuFIN_115	0	1319832283	2
AuFIN_115	0	1376485700179267586	2
AuFIN_060	0	587463737	2
AuFIN_060	0	576241232	2
AuFIN_054	0	947425424	2
AuFIN_021	0	153436029	2
AuFIN_021	0	827488482721402884	1
AuFIN_021	0	142264595	2
AuFIN_081	0	153436029	1
AuFIN_118	0	947425424	1
AuFIN_022	0	2463676838	1
AuFIN_022	0	1182257936002949121	1
AuFIN_053	0	1240975777	2
AuFIN_053	0	294061340	2
AuFIN_053	0	3167722574	1
AuFIN_053	0	552741802	1
AuFIN_053	0	1085077101278126080	2
AuFIN_053	0	60327493	1
AuFIN_053	0	335603719	1
AuFIN_053	0	2703410888	1
AuFIN_053	0	2679646598	2
AuFIN_053	0	1458942624	1
AuFIN_053	0	397815350	2
AuFIN_053	0	732319935318401026	2
AuFIN_053	0	518423549	2
AuFIN_053	0	325662704	2
AuFIN_087	0	2703410888	2
AuFIN_087	0	1186788943930499072	2
AuFIN_092	0	1279917380710346752	2
AuFIN_092	0	955791448443703296	2
AuFIN_092	0	1192946702891790336	2
AuFIN_092	0	1318978674411163648	2
AuFIN_092	0	1203570097	1
AuFIN_092	0	1043252048668643328	2
AuFIN_092	0	748291920	2
AuFIN_092	0	1327877820	1
AuFIN_092	0	1422848399498485769	2
AuFIN_121	0	283386225	1
AuFIN_121	0	876767954490331137	2
AuFIN_121	0	286903087	1
AuFIN_121	0	205315932	1
AuFIN_121	0	1598543856	1
AuFIN_121	0	1009434428	1
AuFIN_121	0	237695510	1
AuFIN_121	0	321354818	1
AuFIN_121	0	324361792	2
AuFIN_057	0	2802020953	2
AuFIN_057	0	142264595	1
AuFIN_065	0	1319832283	2
AuFIN_065	0	989499751086415877	2
AuFIN_065	0	1357772826581884930	2
AuFIN_065	0	544933655	2
AuFIN_065	0	1430146772366774280	2
AuFIN_065	0	3417318741	2
AuFIN_065	0	378534651	2
AuFIN_065	0	4736174597	2
AuFIN_065	0	3099604144	1
AuFIN_065	0	756193462932807681	1
AuFIN_065	0	1379164699804192771	2
AuFIN_065	0	1376485700179267586	1
AuFIN_065	0	1359582507214192647	2
AuFIN_065	0	16544348	2
AuFIN_010	0	169274239	2
AuFIN_010	0	859872976287784960	2
AuFIN_010	0	1203570097	1
AuFIN_010	0	2963731179	2
AuFIN_149	0	153436029	2
AuFIN_149	0	827488482721402884	1
AuFIN_097	0	2283469818	2
AuFIN_097	0	187142863	2
AuFIN_097	0	446821067	2
AuFIN_097	0	274133892	1
AuFIN_097	0	115151170	1
AuFIN_097	0	1314197292417605639	2
AuFIN_097	0	966564689177202688	2
AuFIN_026	0	153436029	2
AuFIN_026	0	827488482721402884	1
AuFIN_026	0	142264595	1
AuFIN_026	0	1903298402	1
AuFIN_026	0	1353711643742662657	1
AuFIN_026	0	1264208004	1
AuFIN_086	0	142266613	1
AuFIN_086	0	142264595	1
AuFIN_086	0	153436029	1
AuFIN_086	0	827488482721402884	1
AuFIN_086	0	947425424	1
AuFIN_040	0	2447462545	2
AuFIN_040	0	725933681387302914	2
AuFIN_040	0	2710338337	1
AuFIN_040	0	824800200879374336	1
AuFIN_040	0	237695510	2
AuFIN_040	0	283386225	2
AuFIN_040	0	632654368	2
AuFIN_040	0	2397555530	2
AuFIN_040	0	85518943	2
AuFIN_040	0	2333847206	2
AuFIN_147	0	727935997	2
AuFIN_147	0	142266613	2
AuFIN_147	0	142264595	2
AuFIN_147	0	211932358	2
AuFIN_036	0	373257377	1
AuFIN_036	0	388799598	1
AuFIN_036	0	613359204	1
AuFIN_036	0	395505160	1
AuFIN_124	0	497788324	2
AuFIN_124	0	3417318741	2
AuFIN_124	0	378534651	2
AuFIN_124	0	1978803589	1
AuFIN_124	0	544933655	1
AuFIN_124	0	2848126007	1
AuFIN_124	0	788271173779988480	1
AuFIN_124	0	593589160	1
AuFIN_124	0	757502719506669572	1
AuFIN_088	0	728681152534433794	2
AuFIN_088	0	1397195213882499081	1
AuFIN_088	0	142264595	1
AuFIN_064	0	3408942634	1
AuFIN_064	0	71516564	1
AuFIN_098	0	2972959908	1
AuFIN_098	0	1362191299	2
AuFIN_098	0	3074962502	2
AuFIN_098	0	1011119656588009472	2
AuFIN_098	0	3190707434	2
AuFIN_098	0	2283469818	2
AuFIN_098	0	187142863	1
AuFIN_098	0	1314197292417605639	1
AuFIN_098	0	966564689177202688	2
AuFIN_098	0	841211876776259585	2
AuFIN_098	0	223625718	1
AuFIN_098	0	258431777	1
AuFIN_098	0	204263761	1
AuFIN_098	0	562017153	1
AuFIN_098	0	2979043046	2
AuFIN_098	0	1182986705026146305	1
AuFIN_098	0	1356498107664650241	1
AuFIN_098	0	766228321944408065	1
AuFIN_033	0	119360445	2
AuFIN_033	0	2419191913	1
AuFIN_033	0	19386622	1
AuFIN_033	0	637388866	1
AuFIN_070	0	249913432	2
AuFIN_070	0	4829793377	2
AuFIN_070	0	2876420003	2
AuFIN_070	0	249409411	2
AuFIN_070	0	158658574	2
AuFIN_070	0	3341872458	2
AuFIN_009	0	3417318741	2
AuFIN_009	0	378534651	2
AuFIN_009	0	846334047383105537	2
AuFIN_009	0	544933655	1
AuFIN_009	0	606092147	1
AuFIN_009	0	436682841	1
AuFIN_063	0	3417318741	2
AuFIN_063	0	378534651	2
AuFIN_063	0	846334047383105537	2
AuFIN_063	0	544933655	1
AuFIN_063	0	606092147	1
AuFIN_063	0	436682841	1
AuFIN_056	0	1264208004	2
AuFIN_056	0	1903298402	2
AuFIN_056	0	907713585828298754	2
AuFIN_056	0	482970120	2
AuFIN_025	0	730831156879474688	2
AuFIN_025	0	1264208004	2
AuFIN_025	0	814871621139841026	1
AuFIN_025	0	821749807945580545	1
AuFIN_025	0	293466923	1
AuFIN_025	0	907713585828298754	2
AuFIN_142	0	388094349	2
AuFIN_142	0	235096123	2
AuFIN_142	0	788721259	1
AuFIN_142	0	423656000	2
AuFIN_150	0	2340323312	2
AuFIN_150	0	576241232	1
AuFIN_150	0	2607096499	1
AuFIN_024	0	587463737	2
AuFIN_024	0	576241232	2
AuFIN_024	0	2607096499	2
AuFIN_024	0	1331697241	2
AuFIN_114	0	2703410888	2
AuFIN_137	0	2813003492	1
AuFIN_137	0	259372802	1
AuFIN_137	0	249409411	1
AuFIN_137	0	460210929	1
AuFIN_137	0	1305427227182469120	1
AuFIN_109	0	1155566413790285828	2
AuFIN_109	0	280172306	2
AuFIN_109	0	55532352	2
AuFIN_109	0	2761843375	1
AuFIN_109	0	777132547516096512	2
AuFIN_109	0	359504146	2
AuFIN_109	0	1217538564	1
AuFIN_109	0	744896984	2
AuFIN_109	0	552155521	2
AuFIN_076	0	846334047383105537	2
AuFIN_076	0	3369416608	2
AuFIN_076	0	560642472	1
AuFIN_076	0	288160069	2
AuFIN_076	0	3065500501	1
AuFIN_076	0	259680702	1
AuFIN_076	0	2963731179	2
AuFIN_076	0	2419191913	2
AuFIN_076	0	283386225	2
AuFIN_076	0	1009434428	2
AuFIN_076	0	237695510	1
AuFIN_076	0	5536782	1
AuFIN_076	0	42604302	1
AuFIN_076	0	464026467	2
AuFIN_076	0	259372802	1
AuFIN_076	0	181959936	1
AuFIN_076	0	754706630114156544	1
AuFIN_076	0	1222135873027936256	2
AuFIN_076	0	1225098268364955648	2
AuFIN_041	0	754706630114156544	2
AuFIN_041	0	259372802	2
AuFIN_041	0	1222135873027936256	2
AuFIN_041	0	210770083	1
AuFIN_041	0	1225098268364955648	2
AuFIN_041	0	569792145	2
AuFIN_073	0	745581936421257216	2
AuFIN_073	0	1155836171265724417	2
AuFIN_073	0	3074962502	2
AuFIN_073	0	187142863	2
AuFIN_073	0	966564689177202688	2
AuFIN_073	0	1362191299	2
AuFIN_073	0	841211876776259585	1
AuFIN_073	0	3295203799	2
AuFIN_073	0	931668301	1
AuFIN_073	0	816213211150188544	1
AuFIN_110	0	611520036	1
AuFIN_110	0	471010707	2
AuFIN_110	0	2929311007	2
AuFIN_110	0	71742734	1
AuFIN_110	0	131118286	1
AuFIN_110	0	118629205	1
AuFIN_110	0	423656000	1
AuFIN_110	0	398593054	1
AuFIN_110	0	2357574121	1
AuFIN_110	0	44335525	1
AuFIN_110	0	2241851396	2
AuFIN_110	0	1043798305946435584	1
AuFIN_110	0	274962019	1
AuFIN_110	0	1257985088517746691	1
AuFIN_110	0	1526932652	2
AuFIN_020	0	67080108	2
AuFIN_020	0	211932358	2
AuFIN_020	0	259372802	1
AuFIN_020	0	460210929	1
AuFIN_020	0	68483043	1
AuFIN_020	0	1196069590167687169	1
AuFIN_020	0	100193598	1
AuFIN_106	0	4816936572	2
AuFIN_106	0	1116034096818466816	1
AuFIN_106	0	570223846	1
AuFIN_106	0	246727008	2
AuFIN_106	0	844860412008980481	2
AuFIN_106	0	710569086296653824	1
AuFIN_106	0	891970979374694400	1
AuFIN_106	0	1099928406156816384	2
AuFIN_106	0	709085388468588544	1
AuFIN_106	0	717844112364404738	1
AuFIN_106	0	1097756033336848384	2
AuFIN_106	0	2199182563	2
AuFIN_106	0	819694765	2
AuFIN_106	0	19280428	1
AuFIN_106	0	1335830366	1
AuFIN_106	0	2276640199	1
AuFIN_106	0	1295065674994204672	2
AuFIN_106	0	959045712335069185	1
AuFIN_106	0	724548276981239808	1
AuFIN_106	0	1170953914331607040	1
AuFIN_106	0	904638862236020736	2
AuFIN_106	0	452749119	1
AuFIN_133	0	377285224	2
AuFIN_133	0	259372802	2
AuFIN_133	0	303808116	2
AuFIN_133	0	131118286	2
AuFIN_133	0	37599685	2
AuFIN_133	0	1328969454592659457	2
AuFIN_133	0	71742734	2
AuFIN_133	0	77971652	2
AuFIN_133	0	549916192	2
AuFIN_133	0	329509341	2
AuFIN_133	0	2241851396	2
AuFIN_096	0	965706379	2
AuFIN_096	0	34364681	1
AuFIN_008	0	360478965	1
AuFIN_008	0	94840660	1
AuFIN_008	0	928383181044232192	2
AuFIN_008	0	1223905265344557059	1
AuFIN_008	0	325268167	2
AuFIN_008	0	1434543860584271879	2
AuFIN_008	0	3186042997	2
AuFIN_008	0	355824912	1
AuFIN_008	0	2902254022	1
AuFIN_008	0	341375478	2
AuFIN_008	0	712217980264947712	2
AuFIN_032	0	249913432	2
AuFIN_032	0	249409411	2
AuFIN_032	0	55587669	2
AuFIN_032	0	132842772	2
AuFIN_032	0	264615753	1
AuFIN_032	0	1239621033281433601	1
AuFIN_032	0	570887519	1
AuFIN_032	0	208469691	2
AuFIN_032	0	1272165905682903040	2
AuFIN_032	0	821692297	2
AuFIN_032	0	452800053	1
AuFIN_032	0	3712551264	1
AuFIN_032	0	3314169632	2
AuFIN_067	0	886724197	2
AuFIN_067	0	2963731179	2
AuFIN_067	0	295113790	2
AuFIN_067	0	2419191913	2
AuFIN_067	0	1238960191	1
AuFIN_067	0	210770083	1
AuFIN_067	0	460210929	1
AuFIN_067	0	161756251	1
AuFIN_067	0	249409411	1
AuFIN_067	0	76945884	1
AuFIN_122	0	856039351339405312	2
AuFIN_122	0	1288902183266779143	2
AuFIN_122	0	1048873542190882818	2
AuFIN_128	0	1222135873027936256	2
AuFIN_128	0	1225098268364955648	2
AuFIN_128	0	259372802	1
AuFIN_128	0	754706630114156544	1
AuFIN_128	0	1305427227182469120	2
AuFIN_128	0	703518397	1
AuFIN_034	0	455895084	2
AuFIN_034	0	3119992756	2
AuFIN_034	0	116424578	2
AuFIN_034	0	3005167118	1
AuFIN_034	0	2983681242	1
AuFIN_034	0	1067063385324437504	2
AuFIN_034	0	486299239	2
AuFIN_034	0	1223905265344557059	1
AuFIN_034	0	2902254022	2
AuFIN_034	0	1351089031577284610	2
AuFIN_034	0	456546676	2
AuFIN_034	0	1244963822517071872	2
AuFIN_034	0	2274410504	1
AuFIN_034	0	712217980264947712	1
AuFIN_123	0	955413956843266048	2
AuFIN_123	0	1279917380710346752	2
AuFIN_123	0	955791448443703296	2
AuFIN_123	0	1239152434309738496	2
AuFIN_123	0	1422848399498485769	2
AuFIN_123	0	945401894415069189	1
AuFIN_123	0	237695510	2
AuFIN_123	0	1222471572499451906	2
AuFIN_123	0	1192946702891790336	2
AuFIN_123	0	1318978674411163648	2
AuFIN_062	0	4590448419	2
AuFIN_062	0	1598482027	2
AuFIN_062	0	3417318741	1
AuFIN_062	0	378534651	1
AuFIN_091	0	237695510	2
AuFIN_091	0	321354818	1
AuFIN_091	0	1094641471909752832	2
AuFIN_091	0	793765101429985280	2
AuFIN_127	0	4703946567	2
AuFIN_127	0	325268167	1
AuFIN_127	0	2902254022	1
AuFIN_127	0	3417318741	2
AuFIN_127	0	378534651	2
AuFIN_127	0	544933655	1
AuFIN_004	0	72937501	2
AuFIN_004	0	3625289593	1
AuFIN_004	0	179230696	1
AuFIN_004	0	55587669	1
AuFIN_004	0	132842772	1
AuFIN_004	0	3068364320	2
AuFIN_004	0	544933655	1
AuFIN_002	0	316053407	2
AuFIN_002	0	60342369	2
AuFIN_002	0	26500486	1
AuFIN_002	0	522070148	1
AuFIN_039	0	3314169632	2
AuFIN_039	0	55587669	2
AuFIN_039	0	132842772	2
AuFIN_039	0	570887519	2
AuFIN_039	0	821692297	2
AuFIN_039	0	3712551264	2
AuFIN_039	0	2697577818	2
AuFIN_039	0	1109903943549759499	2
AuFIN_039	0	1259776772507422720	2
AuFIN_039	0	2876420003	1
AuFIN_039	0	702431210266562560	2
AuFIN_039	0	820064348911599616	2
AuFIN_038	0	216289357	1
AuFIN_038	0	186441686	2
AuFIN_038	0	2578241515	1
AuFIN_038	0	1976143068	2
AuFIN_038	0	505752384	2
AuFIN_038	0	108978874	1
AuFIN_069	0	3141781482	2
AuFIN_069	0	821377528594046976	2
AuFIN_069	0	3401077696	2
AuFIN_069	0	1379845510819893253	2
AuFIN_069	0	237695510	2
AuFIN_069	0	1598543856	2
AuFIN_069	0	55672858	1
AuFIN_069	0	1362011846488784897	1
AuFIN_069	0	1402928683480928258	1
AuFIN_069	0	283386225	2
AuFIN_069	0	1009434428	2
AuFIN_069	0	227944601	2
AuFIN_069	0	364425413	2
AuFIN_069	0	3235871559	2
AuFIN_069	0	709596380	2
AuFIN_069	0	524193350	1
AuFIN_069	0	1266848089	1
AuFIN_126	0	1319832283	2
AuFIN_126	0	989499751086415877	2
AuFIN_126	0	2477159376	2
AuFIN_126	0	1141269397375455235	1
AuFIN_126	0	2229824098	1
AuFIN_126	0	1227353879425187841	1
AuFIN_066	0	321354818	2
AuFIN_066	0	283386225	1
AuFIN_066	0	1009434428	1
AuFIN_066	0	1598543856	1
AuFIN_066	0	1213058285038817280	2
AuFIN_066	0	237695510	1
AuFIN_031	0	452800053	2
AuFIN_031	0	2878862851	2
AuFIN_031	0	570887519	1
AuFIN_031	0	171826241	2
AuFIN_031	0	2481931119	2
AuFIN_031	0	261680489	2
AuFIN_031	0	798816155515265025	2
AuFIN_031	0	250371316	2
AuFIN_031	0	1311393632415612928	2
AuFIN_031	0	236949199	2
AuFIN_031	0	1575971503	2
AuFIN_031	0	237201759	2
AuFIN_031	0	243582274	2
AuFIN_035	0	373257377	2
AuFIN_035	0	388799598	2
AuFIN_035	0	613359204	2
AuFIN_035	0	395505160	2
AuFIN_035	0	338574743	2
AuFIN_068	0	79942437	2
AuFIN_068	0	956256691	1
AuFIN_068	0	1065972931677827073	2
AuFIN_068	0	801790389090926592	1
AuFIN_068	0	912351808781275136	2
AuFIN_068	0	1227513773214269442	2
AuFIN_068	0	1066881764	1
AuFIN_068	0	4163927429	1
AuFIN_068	0	2548704956	1
AuFIN_068	0	303645242	1
AuFIN_005	0	3314169632	2
AuFIN_005	0	55587669	2
AuFIN_005	0	132842772	2
AuFIN_005	0	821692297	2
AuFIN_005	0	820064348911599616	2
AuFIN_005	0	1203570097	1
AuFIN_130	0	1259319066642329601	2
AuFIN_130	0	1114895574388695040	2
AuFIN_130	0	892319457602920449	1
AuFIN_130	0	2205523985	2
AuFIN_130	0	989499751086415877	2
AuFIN_130	0	1844672252	2
AuFIN_130	0	1319832283	1
AuFIN_130	0	1203570097	1
AuFIN_130	0	1234116780	2
AuFIN_099	0	587257369	2
AuFIN_099	0	249409411	2
AuFIN_099	0	989499751086415877	2
AuFIN_099	0	1267398678609829888	2
AuFIN_099	0	1234116780	2
AuFIN_099	0	1319832283	1
AuFIN_099	0	2477159376	2
AuFIN_100	0	348378205	2
AuFIN_100	0	398593054	2
AuFIN_100	0	471010707	2
AuFIN_100	0	44335525	2
AuFIN_100	0	118629205	2
AuFIN_100	0	735703050191405057	2
AuFIN_100	0	549916192	2
AuFIN_100	0	524193350	2
AuFIN_100	0	1266848089	2
AuFIN_100	0	56302272	2
AuFIN_100	0	2357574121	2
AuFIN_100	0	1526932652	2
AuFIN_100	0	2241851396	2
AuFIN_100	0	37599685	2
AuFIN_100	0	423656000	2
AuFIN_100	0	752984869957959680	2
AuFIN_100	0	2929311007	2
AuFIN_061	0	3373260719	2
AuFIN_061	0	3119992756	1
AuFIN_061	0	2902254022	1
AuFIN_061	0	1223905265344557059	1
AuFIN_061	0	325268167	1
AuFIN_061	0	712217980264947712	1
AuFIN_061	0	341375478	2
AuFIN_061	0	4243660873	2
AuFIN_061	0	457621150	2
AuFIN_061	0	928383181044232192	1
AuFIN_007	0	91066794	2
AuFIN_007	0	562818945	2
AuFIN_007	0	1239821176983244800	2
AuFIN_007	0	614936914	2
AuFIN_007	0	2902254022	1
AuFIN_007	0	1223905265344557059	1
AuFIN_003	0	841915738352939008	2
